	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
51	-178.9562731569031	-6.298034215102703	265.560182266324	73.85845669060065	-384.3812049531925	5.782082991849788	561.2859985064088	-55.211939588490516	139.36900483477928	-536.3205931224003	-25.177856396696043	48.86442071125893	-693.202551876	338.3193307468921	485.38765713738474	-258.6415200145412	22.708859284613727	199.40192987457743	-112.53597095908246	-345.44348456649135
52	-191.51342323852387	-6.499492506690698	276.9767528768406	77.14583194342232	-447.4012283256468	5.776498306446392	609.9947872344842	-56.66669017583649	140.21538730166702	-630.7372004724001	-25.870729849840213	49.0429924126519	-774.794388512	356.3200318664939	487.689550573125	-273.818181045503	22.84941731368672	201.66823102869606	-115.94146211918974	-360.7155820556849
53	-187.51288624363772	-6.482755870534364	266.985656831307	74.93342492213992	-446.658015228507	5.726552388498637	590.2899185104062	-56.60178305435339	138.67805048383113	-610.56144621875	-25.409489963400873	48.525554207693254	-809.4243283750001	355.19477698933804	466.10909046246957	-274.1975441161094	22.74673968549862	199.7226773389599	-113.0927491118138	-356.17363693356566
54	-188.50176084360044	-6.457989358152795	258.9920432741366	72.45523794527779	-405.0136988805069	5.783247686531359	542.434228808339	-55.60208270140193	143.6981199077533	-542.9201291886001	-25.9320205224375	48.32910527401012	-746.552437833	348.47455680408905	492.61081690262534	-258.9731868098357	23.16190724398366	204.9817462971736	-112.24609104660654	-359.65475866824477
55	-174.46953625799628	-6.240563830494426	238.15156740839646	74.57739724667984	-390.2564766528846	5.66787379541778	547.2073937619712	-52.5547589875832	131.69827372106246	-522.2103740966	-24.13263822927138	46.92053737476948	-676.4022751816666	333.1379746221063	442.87585119947414	-226.84870373014866	21.741627935325322	173.98287505900797	-108.77376744226427	-320.4422708412017
56	-191.36196882602192	-6.346889463521968	272.83810045663137	75.06474437181988	-415.5829494959729	5.762483283727874	580.9818293863784	-56.68296168083552	142.66235460157966	-578.6908289010001	-25.526742337066455	49.86111560914882	-754.3198584	357.8654406571762	507.74390148311545	-266.36016529478496	22.853980632223607	201.6526579599244	-111.26945165525436	-366.2565860007375
57	-175.78646077966593	-6.302202339334335	245.30447351478017	71.43760124073212	-384.4587936207941	5.64818687416677	526.7973992438671	-51.539433664503086	127.33178699086427	-524.9946541769999	-24.585438667913177	45.5666461674016	-689.0485111199997	320.8148554563514	427.2887571750002	-238.64359431877668	22.080034516102625	181.90276746516713	-105.0978292403758	-324.40177433156026
58	-193.51095288776997	-6.459282687637936	272.4441661510067	76.47065015111181	-412.32381754964246	5.841155881432071	594.5216608123491	-55.968671178082936	143.94274983914946	-560.8033617501002	-25.906122775447194	49.45986007775111	-717.216247944	354.2698977635533	474.46422973755915	-258.7465013923883	23.460881890967556	200.98863809627025	-117.26711137881952	-346.02766245108296
59	-168.40668102949348	-6.211110821810774	233.0615616793625	69.34355701556903	-370.4373459136381	5.5516355006472	516.6993808934254	-51.48055360684214	124.54627493412154	-503.6698409849999	-23.875748873920305	45.24623042334659	-716.1663088079999	313.20675579958566	429.8436025946826	-228.52440972099313	21.242858740364237	173.81627345617434	-100.8729975600442	-316.86594846176627
60	-186.6591916504898	-6.413908000377645	266.9528109236507	76.68957899802164	-443.20032038687776	5.753242685364339	566.4783774955589	-55.57015673618965	139.1150764905663	-595.136542725	-24.981682239483046	48.950749194861345	-660.8594789999999	358.6198058859607	470.69119140247597	-274.12357456794535	23.025471557375116	208.49371079626303	-114.25543567301976	-349.673392928003
